project_name,proponent,region,province,municipalities,project_type,power_mw,status,source,url,updated_at
"Determinazione n° G14102 del 17/11/2021 Escluso dal procedimento di Via con prescrizioni – file da allegare(Det. 060-2021.pdf)Realizzazione impianto FV potenza 4,2 MWP in loc. Strada Canneto di Rodi",LATINA D FOTOVOLTAICO SRL,Lazio,Latina,Latina,VERIFICA,4.2,,lazio,https://regionelazio.box.com/v/VIA-060-2021,2026-04-26T08:07:23.556806
"Determinazione n°G09521 del 14/07/2021 - Escluso dal procedimento di Via con prescrizioni Realizzazione dell'impianto fotovoltaico ""Photon2power"" da 999 KWP in loc. zona industriale Mazzocchio",MI ENERGY SRL,Lazio,Latina,Pontinia,VERIFICA,0.999,,lazio,https://regionelazio.app.box.com/v/VIA-050-2021,2026-04-26T08:07:23.567329
Provvedimento Autorizzatorio Unico Regionale n° G12710 del 23/09/2022 Determinazione n° G14105 del 17/11/2021 Favorevole con prescrizioni – file da allegare(Det. 124-2020.pdf)Realizzazione impianto FV Montato Sole da 84 MWp in loc. Puntone,ATON 21 SRL,Lazio,Viterbo,Montalto di Castro,VIA,84.0,positivo,lazio,https://regionelazio.box.com/v/VIA-124-2020,2026-04-26T08:07:23.604444
Provvedimento Autorizzatorio Unico Regionale n° G06502 del 25/05/2022 Realizzazione impianto FV potenza 25 Mwp circa denominato Pratopascolo Lazio01 in loc. Quartaccio Determinazione n° G00682 del 26/01/2022 Favorevole con prescrizioni Provvedimento Autorizzatorio Unico Regionale n° G04250 del 07/04/2022 Provvedimento Autorizzatorio Unico Regionale n° G04250 del 07/04/2022,ENERGIA 055 SRL,Lazio,Roma,Anguillara Sabazia,VIA,25.0,positivo,lazio,https://regionelazio.app.box.com/v/VIA-108-2020,2026-04-26T08:07:23.608427
"Realizzazione Impianto fotovoltaico a terra della potenza di 56,314 MWp connesso alla rtn denominato “VULCI”, in località Camposcala Provvedimento Autorizzatorio Unico Regionale n° G01418 del 14/02/20212 Determinazione n°G11934 del 04/10/2021 Favorevole con prescrizioni",VULCI SRL,Lazio,Viterbo,Montalto di Castro,VIA,56.314,positivo,lazio,https://regionelazio.box.com/v/VIA-047-2020,2026-04-26T08:07:23.642651
Impianto FER agrivoltaico - Comune di Troia (FG) - 32.62 MW,,Puglia,FG,Troia,Puglia VIA FER - agrivoltaico,32.62,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.254727
Impianto FER agrivoltaico - Comune di Lucera (FG) - 36.7 MW,,Puglia,FG,Lucera,Puglia VIA FER - agrivoltaico,36.7,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.260597
"Progetto di un impianto fotovoltaico denominato ""ITA44"" di potenza pari a 38,922 MW e delle relative opere di connessione alla RTN, da realizzarsi nel Comune di Taranto.",GREENVOLT POWER SOLAR LAZIO 1 S.r.l.,Puglia,TA,TARANTO,Valutazione Impatto Ambientale (PNIEC-PNRR),38.922,Valutazione Impatto Ambientale (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11950,2026-04-26T08:09:47.849966
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di un impianto agrivoltaico denominato ""LENTINI1"" di potenza pari a 60,01 MW e delle relative opere di connessione alla RTN, da realizzarsi nei Comuni di Lentini (SR) e Palagonia (CT).",IBERDROLA RENOVABLES ITALIA S.p.A,Sicilia,CT,Lentini,Valutazione Impatto Ambientale (PNIEC-PNRR),60.01,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/5961,2026-04-26T08:12:51.872711
"[ID 2579] Progetto di realizzazione di impianto agrivoltaico avanzato ""La Maremmana"" da 49 MWp con sistema di accumulo BESS da 18 MW, nel Comune di Grosseto (GR). Proponente: Naturgy Rinnovabili Italia S.r.l.",Naturgy Rinnovabili Italia S.r.l.,Toscana,GR,GROSSETO,Verifica di Assoggettabilità a VIA,49.0,Consultazione conclusa,toscana,https://servizi.patti.regione.toscana.it/star-info/avvisiPubblici?id=167,2026-04-26T08:08:44.885516
"Realizzazione di impianto fotovoltaico a terra della potenza di 6.895,26 kWp denominato PONTINIA 9 e relative opere di connessione tra la Strada Lungo Botte e la Via Via Migliara 50 DX",SOLAR PV 2 SRL,Lazio,Latina,Pontinia,VIA,6.89526,,lazio,https://regionelazio.app.box.com/v/VIA-007-2024,2026-04-26T08:07:23.291490
"Provvedimento Autorizzatorio Unico Regionale Determinazione - n. G17948 del 24/12/2024 Determinazione n° G14800 dell’08/11/2023 Favorevole con prescrizioni Realizzazione di un impianto fotovoltaico a terra della potenza di picco pari a 8.208 kWp e potenza in immissione pari a 8.002,8 kW in località Via Fontana Barabba",GIT TERRA DI ITALIA SRL,Lazio,Frosinone,Paliano,VIA,8.208,positivo,lazio,https://eur05.safelinks.protection.outlook.com/?url=https%3A%2F%2Fregionelazio.app.box.com%2Fv%2FVIA-044-2022&data=05%7C02%7Credazioneweb%40regione.lazio.it%7C223364e343914dba823c08dd2fcfcb64%7C64e64a64fc734b3c9278af7b68d66544%7C0%7C0%7C638719292222250330%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=GmY0lHiJYvEKfQW7q4l23ZLCwBtd9pYIozxM%2FHqlZ78%3D&reserved=0,2026-04-26T08:07:23.294940
"Realizzazione dell'impianto FV denominato Sabotino Solar da 6023,16 kWp in loc. Strada Sabotino-incrocio Via Vergini Nuove Determinazione n°G00991 del 03/02/2021 - Escluso dal procedimento di Via con prescrizioni",GREEN ELEVEN S.R.L.,Lazio,Latina,Latina,VERIFICA,6.02316,,lazio,https://regionelazio.box.com/v/VIA-099-2020,2026-04-26T08:07:23.655642
Impianto FER fotovoltaico - Comune di Manfredonia (FG) - 49.912 MW,,Puglia,FG,Manfredonia,Puglia VIA FER - fotovoltaico,49.912,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.283991
"Determinazione n°G14256 del 27/11/2020 Rinviato alla procedura di Via Realizzazione Impianto Fotovoltaico denominato Semoneta Solar Plus” da realizzarsi in Via della Tecnica, 32618 KWp potenza di picco",ICA DOS SRL,Lazio,Latina,Sermoneta,VERIFICA,32.618,,lazio,https://regionelazio.box.com/v/VIA-063-2020,2026-04-26T08:07:23.693278
Realizzazione Impianto di produzione di energia da fonte fotovoltaica - Potenza Nominale 3243 KW loc. Via Migliara 45 Determinazione n°G10982 del 25/09/2020 Escluso dal procedimento di Via con prescrizioni,AMS 3.0 SRL,Lazio,Latina,Pontinia,VERIFICA,3.243,,lazio,https://regionelazio.app.box.com/v/VIA-061-2020,2026-04-26T08:07:23.695413
"Realizzazione Impianto fotovoltaico della potenza di 9,853 MWp all'interno della centrale Alessandro Volta in località Pian dei Gangani Determinazione n°G13093 del 06/11/2020 - Escluso dal procedimento di Via con prescrizioni",ENEL PRODUZIONE SPA,Lazio,Viterbo,Montalto di Castro,VERIFICA,9.853,,lazio,https://regionelazio.box.com/v/VIA-054-2020,2026-04-26T08:07:23.701328
Impianto FER agrivoltaico - Comune di Guagnano (LE) - 11.467 MW,,Puglia,LE,Guagnano,Puglia VIA FER - agrivoltaico,11.467,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.285763
"Determinazione n°G02381 del 05/03/2021 Favorevole con prescrizioni – Realizzazione di un Impianto Solare Fotovoltaico della Potenza di Picco pari a 5 MWp connesso alla rete elettrica nazionale, in loc. Borgo Piave Provvedimento Autorizzatorio Unico Regionale n° G08826 del 02/07/2021",ELLOMAY SOLAR ITALYTWO S.R.L.,Lazio,Latina,Latina,VIA,5.0,positivo,lazio,https://regionelazio.box.com/v/VIA-021-2020,2026-04-26T08:07:23.702986
"Q, FOTOVOLTAICO, SOC AGR PIGNATA, SANFRè FRAZ. ACATTE, ZSC IT 1110012 BOSCHI E ROCCHE DEL ROERO",SOC AGR PIGNATA,Piemonte,,SANFRE',Valutazione di incidenza,,CONCLUSA,piemonte,http://www.sistemapiemonte.it/skvia/HomePage.do?ricerca=ArchivioProgetti,2026-04-26T08:08:52.936967
"Progetto di un impianto fotovoltaico denominato ""Samnium"", di potenza complessiva pari a 35,3 MW e dalle relative opere di connessione alla RTN, situato nei comuni di Candela (FG) e Ascoli Satriano (FG).",Samnium Solar S.r.l.,Puglia,FG,CANDELA,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),35.3,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/12003,2026-04-26T08:09:47.844728
Impianto FER agrivoltaico - Comune di Castelluccio dei Sauri (FG) - 75.053 MW,,Puglia,FG,Castelluccio dei Sauri,Puglia VIA FER - agrivoltaico,75.053,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.292387
"IMPIANTO FOTOVOLTAICO, FREA E FREA, BALDISSERO D'ALBA",FREA E FREA,Piemonte,,BALDISSERO D'ALBA,Valutazione di incidenza,,CONCLUSA,piemonte,http://www.sistemapiemonte.it/skvia/HomePage.do?ricerca=ArchivioProgetti,2026-04-26T08:08:52.951151
"Determinazione n°G13470 del 17/10/2025 - Rinviato a V.I.A Realizzazione Impianto FV 19291,65 Kwp in loc. Sipiccinao",NDIM SRL,Lazio,Viterbo,Graffignano,VERIFICA,19.29165,Rinviato a VIA,lazio,https://eur05.safelinks.protection.outlook.com/?url=https%3A%2F%2Fregionelazio.app.box.com%2Fv%2FVIA-046-2025&data=05%7C02%7Credazioneweb%40regione.lazio.it%7C6d7b97d837af48bdb2d508ddbaf85f82%7C64e64a64fc734b3c9278af7b68d66544%7C0%7C0%7C638872298382619688%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=jE0FvvtBBDbltr1zZjm%2BRTwJ4semRfZ4%2FcZGAu2iOlw%3D&reserved=0,2026-04-26T08:07:23.272731
"Determinazione n°G14159 del 24/10/2024 Archiviata Realizzazione ed esercizio di un impianto fotovoltaico della potenza di 4,765 MWp e delle opere di connessione in loc. Via Prato Cesarino snc",AMARANTO SOLAR FACTORY S.r.l,Lazio,Latina,Cisterna di Latina,VERIFICA,4.765,archiviato,lazio,https://regionelazio.app.box.com/v/VIA-076-2024,2026-04-26T08:07:23.310797
Realizzazione Impianto fotovoltaico a terra della potenza di circa 21 MWp in loc. Borgo Bainsizza Piscina Rodi - Provvedimento Autorizzatorio Unico Regionale n° G08827 del 02/07/2021 Determinazione n°G01930 del 24/02/2021 - Favorevole con prescrizioni,EEM SRL,Lazio,Latina,Latina,VIA,21.0,positivo,lazio,https://regionelazio.box.com/v/VIA-013-2020,2026-04-26T08:07:23.704468
"[ID 2596] - Progetto di ""Impianto agrivoltaico avanzato denominato ""Grosseto” di potenza pari a 20,81 MWp e relative opere di connessione ricadenti nel Comune di Grosseto (GR)”; proponente: IREN GREEN GENERATION TECH S.r.l. [GEA 14088]",IREN GREEN GENERATION TECH S.R.L.,Toscana,GR,GROSSETO,Verifica di Assoggettabilità a VIA,20.81,Consultazione conclusa,toscana,https://servizi.patti.regione.toscana.it/star-info/avvisiPubblici?id=196,2026-04-26T08:08:44.878662
"Progetto di un impianto fotovoltaico costituito da un impianto a terra per (89,24%) e un impianto agrivoltaico zootecnico (10,76%) con relativo sistema di accumulo (361.080 kWh), denominato ""Buscem-Pagliazzo"" della potenza complessiva di 92,38 MWp localizzato nel Comune di Giarratana (RG) con relative opere di connessione RTN che si estendono nei Comuni di Monterosso Almo e Chiaramonte Gulfi.",AS 10 GIA S.r.l.,Sicilia,RG,"GIARRATANA, MONTEROSSO ALMO, CHIARAMONTE GULFI",Verifica di Assoggettabilità a VIA (PNIEC-PNRR),92.38,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11943,2026-04-26T08:09:47.854181
"Determinazione G08576 del 21/07/2020 Escluso dal procedimento di VIA con prescrizioni - Realizzazione impianto FV da 4594,05 KWp in loc. Borgo Hermada, Via Migliara 57 - Determinazione G00304 del 14/01/2026 - Proroga favorevole con prescrizioni Determinazione G08576 del 21/07/2020 - Esclusa da procedimento di VIA",EL 1.0 SRL,Lazio,Latina,Terracina,VERIFICA,4.59405,positivo,lazio,https://regionelazio.app.box.com/v/VIA-100-2019,2026-04-26T08:07:23.735703
"Parco fotovoltaico a terra denominato ""CEMENTIFICIO MONTALTO"", composto da tre lotti d'impianto termologicamente indipendenti, per una potenza complessiva di 23.182 MWp (lotto 1 - 6.296 MWp. lotto 2 - 9.864 MWp lotto 3 - 7.322 MWp) connesso alla RTN, in località QUATTRO PINI Determinazione n. G00712 del 29/01/2020 - Favorevole con prescrizioni - Provvedimento Autorizzatorio Unico Regionale n° G04182 del 14/04/2020 Favorevole con Prescrizioni",GREEN FROGS SRL,Lazio,Viterbo,Montalto di Castro,VIA,23.182,positivo,lazio,https://regionelazio.box.com/v/VIA-033-2019,2026-04-26T08:07:23.755089
Impianto FER fotovoltaico - Comune di Apricena (FG) - 83.16 MW,,Puglia,FG,Apricena,Puglia VIA FER - fotovoltaico,83.16,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:44.991369
"Determinazione n°G12676 del 02/10/2025 – Esclusa dal VIA Progetto per la realizzazione di un impianto fotovoltaico a terra collegato alla rete elettrica nazionale avente una potenza di 11,07821 MWp denominato SEZZE 2",IDEA SGV srl,Lazio,Latina,Sezze,VERIFICA,11.07821,Escluso da VIA,lazio,https://regionelazio.app.box.com/v/VIA-041-2025,2026-04-26T08:07:23.274615
"Realizzazione Impianto FV potenza 940,24 Kwp presso stabilimento Haleon SRL Via Nettunense 90 Determinazione n° G04350 del 07/04/2025 – Archiviata",HALEON ITALY MANUFACTURING SRL,Lazio,Latina,Aprilia,VERIFICA,0.94024,archiviato,lazio,https://eur05.safelinks.protection.outlook.com/?url=https%3A%2F%2Fregionelazio.box.com%2Fv%2FVIA-005-2025&data=05%7C02%7Credazioneweb%40regione.lazio.it%7C9629671eab1b42757ab208dd314bbf56%7C64e64a64fc734b3c9278af7b68d66544%7C0%7C0%7C638720923568475105%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=9uLUnj90seXLWugEbb%2Br%2FomCD33XxN5vGSRBWVJ9qEc%3D&reserved=0,2026-04-26T08:07:23.293304
"Progetto di un impianto fotovoltaico di superficie pari a 48,6 ha costituito da tracker monoassiali, strutture fisse e strutture su parete (37,6 MWp) presso la ex cava di tufo in località ""Quadro"" nel Comune di Riano (RM) con cavidotto e SEU nel Comune di Roma.",Cava Solar S.r.l.s.,Lazio,RM,"RIANO, ROMA",Verifica di Assoggettabilità a VIA (PNIEC-PNRR),37.6,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11942,2026-04-26T08:09:47.857797
"progetto per la realizzazione di un impianto fotovoltaico sito nel Comune di Montalto di Castro (VT) della potenza di 50,98 Mwp / 48,00 Mw e della futura Stazione Elettrica ""Manciano 380/132/36 kV"" sito in Toscana, nel comune di Manciano (GR).",GLOBAL SOLAR ITALIA IV S.R.L.,Lazio,VT,"MONTALTO DI CASTRO, MANCIANO",Verifica di Assoggettabilità a VIA (PNIEC-PNRR),50.98,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11880,2026-04-26T08:09:47.861667
"Progetto per la realizzazione di un impianto fotovoltaico da 27 MWp con sistema di accumulo BESS da 8 MW, ricadente nei comuni di Bientina (PI) e Santa Maria a Monte (PI).",NATURGY RINNOVABILI ITALIA S.R.L.,Toscana,PI,BIENTINA,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),27.0,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11929,2026-04-26T08:09:47.867672
"Progetto di un impianto fotovoltaico della potenza di 96,828 MW, e relative opere connesse necessarie al collegamento alla Rete di Trasmissione Nazionale, sito nel comune di Nardò (LE).",Nardò SOLAR ENERGY S.r.l.,Puglia,LE,NARDÒ,Fotovoltaico,96.828,,mase,https://va.mite.gov.it/it-IT/Oggetti/Info/8202,2026-04-26T08:09:47.871511
"Progetto per la realizzazione di un impianto fotovoltaico con potenza pari a 30,086 MWp e delle relative opere di connessione alla RTN, da realizzarsi nel Comune di Gonnesa (CI).",CCEN GONNESA 1 S.r.l.,Sardegna,CI,GONNESA,Valutazione Impatto Ambientale (PNIEC-PNRR),30.086,Valutazione Impatto Ambientale (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11930,2026-04-26T08:09:47.875252
Impianto FER agrivoltaico - Comune di Gravina in Puglia (BA) - 35.09 MW,,Puglia,BA,Gravina in Puglia,Puglia VIA FER - agrivoltaico,35.09,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.294227
Impianto FER fotovoltaico - Comune di Galatina (LE) - 19.65 MW,,Puglia,LE,Galatina,Puglia VIA FER - fotovoltaico,19.65,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.302613
"Determinazione n° G06780 del 29/05/2025 Favorevole con Prescrizioni Realizzazione impianto agrovoltaico denominato ‘Velletri 19.2’, di potenza pari a 23.212,80 kWp in V. Nettuno",RNE 4 S.R.L.,Lazio,Roma,Velletri,VIA,23.2128,positivo,lazio,"https://www.regione.lazio.it/imprese/tutela-ambientale-difesa-suolo/""https:/regionelazio.app.box.com/v/VIA-074-2024",2026-04-26T08:07:23.297853
"Realizzazione di un impianto FV da 6895,26 Kwp denominato Pontinia 9 Determinazione n. G15037 del 14/11/2023 - Rinviato alla procedura di Via",SOLAR PV 2 SRL,Lazio,Latina,Pontinia,VERIFICA,6.89526,,lazio,https://regionelazio.app.box.com/v/VIA-066-2023,2026-04-26T08:07:23.372290
"intervento di costruzione ed esercizio di un impianto fotovoltaico a terra da 33.719 kWp denominato ""Latina 3"" sito nel Comune di Sermoneta in località compresa tra ""Pantano d'Inferno"" e ""Tor tre Ponti"" e delle relative opere di connessione alla RTN 150kV",EL 3.0 srl,Lazio,LT,LATINA,Fotovoltaico,33.719,,mase,https://va.mite.gov.it/it-IT/Oggetti/Info/9872,2026-04-26T08:09:47.879310
"Adeguamento tecnico per modifica del modello di pannello solare e delle strutture di sostegno per il progetto di un impianto fotovoltaico denominato ""Apricena Industriale"" da realizzarsi su aree industriali e cave nelle località ""Podere Camilli - Tufara - San Giovanni - San Sabino"", nel territorio comunale di Apricena (FG) con riduzione di potenza complessiva da 121,023 MWp e immissione di 96,30MW ad una potenza complessiva di 115,318 MWp e immissione di 96,30MW",AM ENERGY S.R.L.,Puglia,FG,"TARANTO, FOGGIA",Fotovoltaico,121.023,,mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11919,2026-04-26T08:09:47.884754
"Progetto di un impianto fotovoltaico denominato ""BACIAMANO"" di potenza massima complessiva di MW 36,59 da realizzare nel comune di Potenza Picena (MC) e relative opere di connessione alla RTN che interessano anche i comuni di Porto Recanati (MC) e Loreto (AN).",E24E S.r.l.,Marche,MC,PORTO RECANATI,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11914,2026-04-26T08:09:47.889056
"Progetto di un impianto fotovoltaico di potenza pari a 12,66 MWp in località Levada nel territorio comunale di Concordia Sagittaria (VE).",EDISON S.p.A.,Veneto,VE,"VENEZIA, TARANTO",Verifica di Ottemperanza (PNIEC-PNRR),12.66,Verifica di Ottemperanza (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/8133,2026-04-26T08:09:47.893168
"Progetto di un impianto fotovoltaico offshore di potenza pari a 72.69 MWp, con sistema di accumulo integrato da 30 MW e relative opere di connessione alla RTN, da realizzarsi nel Porto di Taranto.",Nicetechnology s.r.l.,Puglia,TA,TARANTO,Valutazione Impatto Ambientale (PNIEC-PNRR),72.69,Valutazione Impatto Ambientale (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11906,2026-04-26T08:09:47.899018
"Progetto di un impianto fotovoltaico di potenza 54,84 MWp e delle relative opere di connessione alla RTN da realizzarsi nel Comune di Taranto (TA) - Isola amministrativa Sezione B - località Mennole e Palombara.",C.I.S.A. S.p.A.,Puglia,TA,TARANTO,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),54.84,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11876,2026-04-26T08:09:47.903227
"Progetto di un impianto fotovoltaico, denominato ""Apricena 01"", della potenza nominale di 16,9 MW con annesso impianto di accumulo energetico della potenza di 50 MW e relative opere di connessione alla rete, ubicato nei Comuni di Apricena (FG) e San Paolo di Civitate (FG).",Whysol-E Sviluppo S.r.l.,Puglia,FG,APRICENA,Fotovoltaico,16.9,,mase,https://va.mite.gov.it/it-IT/Oggetti/Info/8263,2026-04-26T08:09:47.906787
"Progetto di un impianto fotovoltaico denominato ""Riggio Ferdinando"", di potenza pari a 67,46 MW e delle relative opere di connessione alla RTN, da realizzarsi nei Comuni di Francofonte (SR) e Vizzini (CT).",AS 10 FRA S.r.l.,Sicilia,CT,FRANCOFONTE,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),67.46,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11866,2026-04-26T08:09:47.910547
